0.046439909297052155,1
2.2058956916099772,3
2.4961451247165534,5
2.6238548752834467,0
2.7747845804988662,1
2.9257142857142857,2
3.030204081632653,4
3.308843537414966,8
3.575873015873016,7
3.7500226757369615,6
3.8545124716553287,3
4.144761904761904,0
4.295691609977324,1
4.435011337868481,2
4.702040816326531,4
4.841360544217687,8
4.957460317460318,7
5.131609977324263,6
5.2477097505668935,3
5.537959183673469,0
5.77015873015873,0
5.944308390022676,2
6.0836281179138325,2
6.3854875283446715,4
6.594467120181406,4
6.942766439909297,0
7.035646258503402,1
7.174965986394557,2
7.360725623582766,4
7.453605442176871,8
7.720634920634921,7
7.987664399092971,6
8.161814058956915,3
8.289523809523809,0
8.591383219954649,1
8.719092970521542,2
8.858412698412698,4
9.148662131519274,8
9.264761904761905,7
9.392471655328798,6
9.566621315192744,3
9.671111111111111,4
9.93814058956916,4
10.228390022675738,4
10.367709750566894,0
10.518639455782314,2
10.716009070294785,7
11.064308390022676,0
11.34294784580499,1
11.493877551020407,2
11.598367346938776,4
11.77251700680272,8
11.877006802721088,7
12.144036281179138,6
12.434285714285714,3
12.585215419501134,0
12.701315192743763,1
12.979954648526077,2
13.142494331065759,4
13.270204081632652,8
13.56045351473923,7
13.676553287981859,6
13.815873015873017,3
13.990022675736961,4
14.094512471655328,4
14.361541950113379,4
14.616961451247166,0
14.79111111111111,2
15.011700680272108,7
15.220680272108844,4
15.47609977324263,4
15.777959183673469,4
15.8940589569161,0
16.021768707482995,2
16.207528344671204,7
16.31201814058957,0
16.555827664399093,1
16.822857142857142,2
17.00861678004535,6
17.124716553287982,7
17.438185941043084,8
17.554285714285715,0
17.69360544217687,1
17.99546485260771,2
18.099954648526076,4
18.216054421768707,8
18.401814058956916,7
18.506303854875284,6
18.784943310657596,3
19.017142857142858,0
19.202902494331067,1
19.353832199546485,2
19.56281179138322,6
19.91111111111111,7
20.189750566893423,8
20.340680272108845,4
20.433560090702947,4
20.712199546485262,4
20.97922902494331,0
21.257868480725623,2
21.43201814058957,7
21.5481179138322,0
21.849977324263037,1
21.97768707482993,2
22.105396825396827,4
22.3956462585034,8
22.534965986394557,7
22.66267573696145,6
22.929705215419503,3
23.08063492063492,0
23.196734693877552,1
23.45215419501134,2
23.637913832199548,6
23.76562358276644,7
24.055873015873015,8
24.322902494331064,0
24.555102040816326,0
24.740861678004535,2
24.856961451247166,2
25.135600907029477,4
25.425850340136055,4
25.66965986394558,0
25.86702947845805,1
25.959909297052153,2
26.273378684807255,4
26.41269841269841,8
26.528798185941042,7
26.81904761904762,6
26.946757369614513,3
27.062857142857144,4
27.341496598639456,4
27.492426303854874,4
27.620136054421767,0
27.85233560090703,2
28.07292517006803,7
28.16580498866213,4
28.45605442176871,4
28.746303854875283,1
29.024943310657598,4
29.15265306122449,4
29.280362811791385,4
29.547392290249434,0
29.849251700680274,2
30.06984126984127,7
30.26721088435374,0
30.383310657596372,1
30.696780045351474,2
30.83609977324263,4
30.940589569161,8
31.24244897959184,7
31.393378684807256,6
31.474648526077097,3
31.764897959183674,0
32.05514739229025,1
32.287346938775514,2
32.48471655328798,6
32.60081632653061,7
32.90267573696145,8
33.1697052154195,4
33.436734693877554,4
33.57605442176871,4
33.715374149659866,0
33.97079365079365,2
34.249433106575964,7
34.49324263038549,0
34.702222222222225,1
34.81832199546485,2
35.10857142857143,4
35.247891156462586,8
35.36399092970522,7
35.60780045351474,6
35.80517006802721,3
35.898049886621315,1
36.17668934240363,3
36.4669387755102,5
36.6875283446712,0
36.9081179138322,1
37.02421768707483,2
37.23319727891157,6
37.56988662131519,7
37.8833560090703,8
38.12716553287982,0
38.301315192743765,1
38.42902494331066,2
38.67283446712018,6
39.230113378684806,7
39.404263038548756,8
39.64807256235828,0
39.787392290249436,1
40.07764172335601,2
40.2053514739229,4
40.321451247165534,8
40.483990929705215,7
40.600090702947846,6
40.78585034013606,3
40.89034013605442,0
41.15736961451247,1
41.308299319727894,2
41.44761904761905,6
41.7146485260771,7
41.99328798185941,8
42.283537414965984,0
42.399637188208615,1
42.55056689342403,2
42.70149659863946,4
42.80598639455782,8
43.10784580498866,7
43.36326530612245,6
43.51419501133787,3
43.64190476190476,0
43.80444444444444,1
43.90893424036281,2
44.083083900226754,4
44.199183673469385,8
44.50104308390023,7
44.61714285714286,6
44.74485260770975,3
44.90739229024943,0
45.03510204081633,1
45.186031746031745,2
45.31374149659864,4
45.58077097505669,8
45.72009070294784,7
45.847800453514736,6
46.13804988662132,3
46.42829931972789,0
46.718548752834465,1
46.823038548752834,2
46.96235827664399,4
47.13650793650794,8
47.2409977324263,7
47.38031746031746,6
47.50802721088435,3
47.78666666666667,0
47.93759637188209,1
48.06530612244898,2
48.2162358276644,4
48.34394557823129,8
48.49487528344671,7
48.6225850340136,6
48.912834467120184,3
49.02893424036281,0
49.16825396825397,1
49.342403628117914,2
49.458503401360545,4
49.60943310657596,8
49.725532879818594,7
49.99256235827664,6
50.14349206349206,3
50.28281179138322,1
50.51501133786848,3
50.85170068027211,5
51.13034013605442,0
51.24643990929705,1
51.38575963718821,2
51.54829931972789,4
51.66439909297052,8
51.9546485260771,7
52.21006802721089,6
52.37260770975057,3
52.47709750566894,0
52.61641723356009,1
52.76734693877551,2
52.91827664399093,4
53.04598639455782,8
53.30140589569161,7
53.45233560090703,6
53.59165532879818,3
53.75419501133787,0
53.85868480725624,1
54.044444444444444,2
54.14893424036281,4
54.41596371882086,8
54.57850340136054,7
54.706213151927436,6
54.96163265306122,3
55.263492063492066,0
55.66984126984127,0
55.797551020408164,2
55.98331065759637,2
56.076190476190476,4
56.35482993197279,4
56.58702947845805,0
56.784399092970524,1
56.900498866213155,2
57.08625850340136,4
57.20235827664399,8
57.34167800453515,7
57.46938775510204,6
57.77124716553288,3
57.875736961451246,0
58.026666666666664,1
58.18920634920635,2
58.29369614512472,4
58.4562358276644,8
58.56072562358277,7
58.85097505668934,6
58.978684807256236,3
59.129614512471655,4
59.396643990929704,4
59.675283446712015,1
60.08163265306123,0
60.22095238095238,1
60.395102040816326,2
60.499591836734695,4
60.778231292517006,8
61.05687074829932,7
61.19619047619047,6
61.312290249433104,3
61.49804988662132,0
61.62575963718821,1
61.765079365079366,2
61.881179138322,4
62.18303854875283,8
62.31074829931973,7
62.42684807256236,6
62.6009977324263,3
62.71709750566893,0
62.87963718820862,1
62.98412698412698,2
63.2627664399093,6
63.402086167800455,7
63.54140589569161,8
63.831655328798185,0
64.09868480725623,0
64.40054421768707,2
64.50503401360544,2
64.6443537414966,4
64.81850340136054,4
64.91138321995464,0
65.2132426303855,1
65.46866213151928,2
65.6195918367347,4
65.75891156462585,8
65.92145124716554,7
66.01433106575963,6
66.17687074829932,3
66.30458049886622,0
66.61804988662132,1
66.72253968253968,2
66.83863945578231,4
67.02439909297053,8
67.15210884353742,7
67.24498866213152,6
67.41913832199546,3
67.68616780045352,0
67.82548752834467,1
67.96480725623583,2
68.23183673469387,4
68.46403628117913,8
68.82394557823129,7
68.92843537414966,6
69.07936507936508,3
69.2302947845805,0
69.33478458049886,1
69.61342403628117,2
69.90367346938775,4
70.04299319727892,8
70.17070294784581,7
70.34485260770975,6
70.46095238095238,3
70.57705215419502,0
70.72798185941043,1
71.02984126984127,2
71.13433106575964,4
71.25043083900226,8
71.44780045351474,7
71.54068027210884,6
71.71482993197279,3
71.83092970521542,0
72.10956916099774,1
72.24888888888889,2
72.38820861678005,6
72.66684807256236,7
73.22412698412698,8
73.46793650793651,0
73.63047619047619,0
73.7814058956916,2
73.89750566893424,2
