1.18421768707483,1
1.5209070294784581,3
2.5658049886621317,5
2.914104308390023,1
4.284081632653061,3
5.630839002267574,5
6.315827664399093,1
6.640907029478458,3
6.977596371882086,5
7.662585034013605,4
8.010884353741497,4
8.185034013605442,4
8.347573696145124,0
9.02095238095238,2
9.218321995464853,7
9.369251700680271,0
9.903310657596371,0
10.077460317460318,2
10.228390022675738,2
10.39092970521542,4
10.739229024943311,4
10.866938775510205,0
11.064308390022676,1
11.77251700680272,2
11.92344671201814,4
12.097596371882085,8
12.445895691609977,7
12.596825396825396,6
12.794195011337868,3
12.933514739229025,0
13.10766439909297,1
13.293424036281179,2
13.455963718820861,4
13.595283446712019,8
13.815873015873017,7
14.477641723356008,6
14.663401360544217,3
14.8259410430839,4
15.000090702947846,4
15.47609977324263,1
15.85922902494331,4
16.033378684807257,4
16.172698412698413,4
16.335238095238097,0
16.532607709750568,2
17.22920634920635,7
17.554285714285715,1
17.902585034013605,3
18.575963718820862,5
18.92426303854875,4
19.11002267573696,4
19.249342403628116,1
19.9459410430839,4
20.28263038548753,4
21.31591836734694,1
21.62938775510204,1
21.81514739229025,3
21.97768707482993,5
22.68589569160998,4
22.987755102040815,4
23.359274376417233,1
24.03265306122449,0
24.38095238095238,1
24.543492063492064,2
24.706031746031748,4
25.042721088435375,8
25.402630385487527,7
25.588390022675735,6
25.727709750566895,3
26.076009070294784,0
26.447528344671202,1
26.586848072562358,2
26.760997732426304,4
27.09768707482993,8
27.225396825396825,7
27.422766439909296,6
27.805895691609976,3
27.945215419501135,0
28.11936507936508,1
28.293514739229025,2
28.46766439909297,4
28.81596371882086,8
29.00172335600907,7
29.1178231292517,6
29.31519274376417,3
29.477732426303856,0
29.6518820861678,1
29.814421768707483,2
29.930521541950114,4
30.162721088435376,8
30.511020408163265,7
30.859319727891158,6
31.196009070294785,3
31.532698412698412,4
31.892607709750568,4
32.20607709750567,4
32.36861678004535,0
32.565986394557825,2
32.70530612244898,7
32.879455782312924,4
33.58766439909297,4
33.91274376417233,1
34.4584126984127,0
34.59773242630386,1
34.92281179138322,2
35.28272108843537,4
35.456870748299316,8
35.631020408163266,7
35.944489795918365,6
36.31600907029478,3
36.62947845804989,4
37.000997732426306,4
37.151927437641724,4
37.30285714285714,0
37.651156462585035,2
37.99945578231293,7
38.185215419501134,0
38.347755102040814,1
39.0443537414966,2
39.36943310657596,4
39.53197278911565,8
39.717732426303854,7
39.880272108843535,6
40.03120181405896,3
40.24018140589569,0
40.39111111111111,1
40.518820861678,2
40.72780045351474,4
40.89034013605442,8
41.06448979591837,7
41.412789115646255,6
41.76108843537415,3
42.08616780045352,0
42.283537414965984,1
42.457687074829934,2
42.782766439909295,4
43.119455782312926,8
43.32843537414966,7
43.46775510204082,6
43.6302947845805,3
43.80444444444444,4
44.50104308390023,4
44.81451247165533,1
45.17442176870748,0
45.33696145124716,1
45.53433106575964,2
45.859410430839006,4
46.05678004535147,8
46.18448979591837,7
46.38185941043084,6
46.521179138322,3
46.86947845804988,0
47.217777777777776,0
47.40353741496599,2
47.542857142857144,2
47.91437641723356,4
48.23945578231292,4
48.576145124716554,0
48.912834467120184,1
49.08698412698413,2
49.284353741496595,4
49.60943310657596,8
49.946122448979594,7
50.28281179138322,6
50.46857142857143,3
50.63111111111111,0
50.79365079365079,1
50.95619047619048,2
51.304489795918364,4
51.43219954648526,8
51.62956916099773,7
51.803718820861675,6
51.96625850340136,3
52.33777777777778,0
52.66285714285714,1
53.011156462585035,2
53.18530612244898,4
53.35945578231293,8
53.69614512471655,7
54.02122448979592,6
54.19537414965986,3
54.381133786848075,0
54.543673469387755,0
54.72943310657596,2
55.39120181405896,2
55.693061224489796,4
56.23873015873016,4
56.41287981859411,0
56.726349206349205,0
57.09786848072562,2
57.283628117913835,2
57.43455782312925,4
57.78285714285714,4
58.13115646258503,0
58.409795918367344,1
58.816145124716556,2
58.967074829931974,4
59.129614512471655,8
59.47791383219955,7
59.81460317460318,6
59.97714285714286,3
60.174512471655326,0
60.47637188208617,1
60.87111111111111,2
61.18458049886621,4
61.381950113378686,8
61.52126984126984,7
61.695419501133784,6
61.85795918367347,3
62.04371882086168,0
62.20625850340136,1
62.40362811791383,2
62.54294784580499,4
62.74031746031746,8
62.87963718820862,7
63.239546485260774,6
63.58784580498866,3
63.901315192743766,0
64.09868480725623,1
64.26122448979592,2
64.59791383219955,4
64.93460317460317,8
65.1435827664399,7
65.24807256235827,6
65.44544217687074,3
65.64281179138322,1
66.32780045351474,3
66.6528798185941,5
66.98956916099773,4
67.662947845805,4
67.97641723356008,1
68.33632653061224,4
69.05614512471655,4
69.38122448979591,1
69.72952380952381,1
70.3912925170068,3
70.76281179138321,5
